house_id,area_sqft,bedrooms,bathrooms,location_score,age_years,distance_city_km,lot_size_sqft,has_garage,has_pool,renovation_years_ago,house_price_inr
102224,1532.0,4.0,4.0,3.0,49.0,21.3,2846.0,1.0,0.0,9.0,11795000.0
102304,1813.0,3.0,3.0,6.8,10.0,14.6,1856.0,0.0,1.0,9.0,28910354.0
100244,2213.0,5.0,4.0,5.9,22.0,,4093.0,0.0,1.0,22.0,35808633.0
101340,,5.0,4.0,2.9,,31.0,3094.0,0.0,0.0,4.0,13436344.0
102113,1677.0,3.0,2.0,4.0,47.0,22.9,4201.0,1.0,0.0,8.0,16907677.0
103296,951.0,2.0,1.0,7.2,14.0,15.2,1392.0,1.0,0.0,9.0,14977599.0
101443,1768.0,2.0,1.0,4.9,44.0,20.3,5106.0,0.0,0.0,7.0,21500868.0
100262,1611.0,5.0,3.0,3.4,22.0,25.8,4181.0,1.0,0.0,11.0,15793662.0
102102,1064.0,1.0,2.0,6.7,18.0,18.0,3481.0,1.0,1.0,18.0,16333245.0
101690,1482.0,3.0,3.0,3.7,,24.3,2921.0,1.0,0.0,7.0,12539661.0
101726,2356.0,5.0,4.0,2.4,10.0,33.5,7054.0,0.0,0.0,10.0,21433088.0
103075,1174.0,4.0,3.0,5.5,12.0,25.6,3185.0,,1.0,12.0,16247257.0
100835,1627.0,4.0,4.0,5.3,55.0,22.3,2454.0,,0.0,2.0,20273702.0
101867,2321.0,4.0,3.0,7.0,11.0,24.1,4399.0,1.0,0.0,11.0,37821573.0
102011,605.0,2.0,2.0,2.1,8.0,23.4,1437.0,1.0,0.0,8.0,5154318.0
100341,1116.0,2.0,1.0,5.6,38.0,14.1,1965.0,0.0,0.0,13.0,14578823.0
101602,2544.0,5.0,3.0,4.2,16.0,26.4,6432.0,1.0,0.0,15.0,28858595.0
104080,1451.0,4.0,,8.0,19.0,11.0,2544.0,0.0,0.0,10.0,26306631.0
100481,1567.0,3.0,1.0,1.5,37.0,33.5,3826.0,0.0,0.0,2.0,7740846.0
102958,1496.0,3.0,3.0,2.3,7.0,24.3,2420.0,1.0,0.0,0.0,13049405.0
103972,934.0,3.0,2.0,8.2,27.0,7.6,909.0,1.0,1.0,4.0,
102308,1531.0,4.0,2.0,1.6,13.0,32.4,1760.0,1.0,,0.0,9108673.0
103023,1383.0,3.0,2.0,5.3,21.0,15.4,2957.0,,0.0,5.0,19075703.0
101767,3061.0,7.0,6.0,6.3,33.0,11.6,8629.0,0.0,0.0,11.0,52949667.0
103704,1106.0,2.0,3.0,2.2,33.0,20.1,2367.0,0.0,0.0,0.0,7242296.0
102182,1418.0,,4.0,6.8,12.0,10.6,4186.0,1.0,0.0,12.0,24551241.0
103231,1378.0,3.0,3.0,9.4,22.0,1.0,4442.0,0.0,0.0,22.0,31418960.0
103039,1024.0,,2.0,5.2,18.0,18.9,2027.0,0.0,0.0,17.0,
102801,1769.0,5.0,4.0,4.0,25.0,12.4,3123.0,1.0,0.0,6.0,21680603.0
101272,2046.0,5.0,4.0,6.1,26.0,11.6,4521.0,1.0,0.0,11.0,32567369.0
102332,1603.0,4.0,3.0,1.7,13.0,34.1,2653.0,0.0,0.0,6.0,10412484.0
100735,2319.0,5.0,3.0,9.6,18.0,1.0,5728.0,1.0,0.0,1.0,49188914.0
102343,1970.0,3.0,2.0,5.7,23.0,18.3,6003.0,0.0,,16.0,28499899.0
100348,735.0,2.0,,3.4,29.0,25.1,1364.0,1.0,0.0,10.0,5936291.0
102944,1526.0,2.0,2.0,7.8,18.0,,2920.0,0.0,0.0,2.0,30172261.0
103946,2244.0,5.0,,4.3,17.0,10.3,2780.0,0.0,0.0,17.0,26380673.0
104068,1843.0,3.0,3.0,5.9,33.0,22.3,2334.0,1.0,0.0,4.0,27335621.0
101424,1105.0,3.0,2.0,6.4,4.0,13.4,1808.0,1.0,,0.0,20816831.0
104135,1578.0,4.0,3.0,7.4,31.0,22.5,4358.0,1.0,0.0,2.0,33114183.0
100633,1547.0,4.0,3.0,2.6,2.0,26.6,3315.0,0.0,0.0,0.0,15338713.0
102437,1565.0,4.0,3.0,2.4,8.0,23.5,1911.0,1.0,0.0,8.0,13522722.0
102578,2298.0,5.0,3.0,5.0,22.0,15.0,5676.0,1.0,0.0,13.0,28752837.0
104187,3177.0,7.0,6.0,8.3,16.0,3.7,2793.0,1.0,0.0,1.0,62248044.0
103890,2202.0,4.0,3.0,5.3,8.0,10.0,,0.0,0.0,1.0,25360328.0
101466,2033.0,3.0,2.0,6.1,15.0,26.9,5747.0,0.0,0.0,5.0,30685822.0
102233,450.0,1.0,1.0,,64.0,35.4,800.0,1.0,0.0,13.0,800000.0
100116,1846.0,5.0,4.0,,17.0,14.7,2746.0,0.0,0.0,8.0,25332217.0
103818,1570.0,3.0,2.0,8.3,41.0,4.3,,1.0,0.0,0.0,29160387.0
101495,2652.0,7.0,5.0,4.4,11.0,31.1,4924.0,1.0,0.0,5.0,30353350.0
101233,1593.0,4.0,3.0,6.2,24.0,14.2,2959.0,0.0,0.0,16.0,23126120.0
102177,605.0,2.0,2.0,3.9,24.0,23.5,1342.0,0.0,0.0,8.0,6960082.0
101154,790.0,3.0,2.0,8.6,8.0,6.1,1434.0,0.0,0.0,,15227322.0
102922,2134.0,4.0,3.0,1.8,35.0,47.6,2745.0,1.0,0.0,16.0,
100058,1449.0,4.0,3.0,,12.0,32.3,1602.0,1.0,0.0,5.0,17035215.0
103367,,,2.0,2.7,7.0,17.1,2116.0,0.0,1.0,0.0,11435167.0
104029,2689.0,,4.0,1.0,45.0,34.6,5457.0,1.0,0.0,,13415682.0
101736,599.0,,1.0,2.3,56.0,23.5,1350.0,0.0,0.0,13.0,1684090.0
102708,1666.0,3.0,2.0,3.4,11.0,19.8,1642.0,0.0,0.0,3.0,18213854.0
102887,1308.0,3.0,2.0,7.4,12.0,10.6,,0.0,0.0,12.0,22464713.0
102785,1333.0,2.0,1.0,8.0,36.0,5.5,2473.0,0.0,0.0,8.0,23912661.0
100708,2791.0,5.0,4.0,2.3,25.0,28.3,5199.0,1.0,0.0,22.0,21417734.0
101094,1684.0,3.0,3.0,,39.0,18.2,3191.0,0.0,0.0,14.0,27189184.0
102938,1501.0,3.0,2.0,1.7,39.0,38.3,1084.0,1.0,0.0,0.0,6925741.0
101377,1215.0,2.0,2.0,7.9,33.0,9.9,1767.0,0.0,,11.0,24542586.0
100073,1627.0,3.0,2.0,3.1,19.0,21.4,4154.0,0.0,0.0,,14871613.0
101923,953.0,2.0,3.0,5.7,28.0,20.6,1522.0,0.0,0.0,13.0,13154442.0
102403,1295.0,4.0,3.0,5.0,21.0,19.1,2380.0,1.0,0.0,2.0,17109136.0
101765,1490.0,4.0,1.0,5.2,8.0,12.0,3695.0,1.0,0.0,8.0,21239871.0
100744,1667.0,3.0,2.0,3.8,24.0,26.6,3887.0,1.0,0.0,24.0,16698075.0
102183,1533.0,3.0,2.0,1.7,24.0,25.7,3516.0,0.0,0.0,3.0,9500358.0
101006,1906.0,5.0,5.0,2.6,10.0,28.5,4025.0,1.0,0.0,5.0,18764028.0
101191,1718.0,3.0,3.0,1.6,13.0,28.6,4985.0,1.0,,0.0,10656051.0
101126,905.0,2.0,1.0,9.6,60.0,1.0,1677.0,0.0,0.0,,17622593.0
101242,1518.0,3.0,3.0,1.8,13.0,40.4,4521.0,0.0,0.0,2.0,8353884.0
104017,1337.0,4.0,3.0,2.1,10.0,28.3,3258.0,1.0,0.0,,10714707.0
102620,2596.0,5.0,5.0,,8.0,13.8,,1.0,1.0,3.0,53395702.0
100999,1279.0,2.0,1.0,4.6,21.0,21.6,1927.0,1.0,0.0,1.0,16595480.0
101578,2407.0,5.0,3.0,4.6,26.0,18.1,2984.0,1.0,0.0,12.0,29374348.0
104168,1490.0,4.0,3.0,5.5,16.0,13.6,3698.0,1.0,0.0,16.0,20598750.0
101827,941.0,3.0,2.0,2.5,26.0,20.0,2740.0,1.0,0.0,6.0,6929511.0
102501,2021.0,5.0,3.0,5.5,43.0,25.0,5239.0,1.0,0.0,3.0,27118853.0
100439,543.0,1.0,2.0,,25.0,15.0,800.0,1.0,1.0,13.0,8892788.0
101019,1442.0,3.0,2.0,4.4,,17.7,2238.0,,0.0,12.0,
100441,1900.0,5.0,3.0,6.1,6.0,21.7,4456.0,1.0,0.0,0.0,25316444.0
101101,2299.0,5.0,3.0,8.6,19.0,7.5,3140.0,1.0,0.0,19.0,44898253.0
102916,2852.0,6.0,4.0,7.0,28.0,11.1,3930.0,1.0,0.0,12.0,53679799.0
100650,2103.0,5.0,4.0,5.3,23.0,16.1,3851.0,1.0,0.0,8.0,
101547,1001.0,2.0,1.0,3.6,35.0,19.6,1579.0,0.0,0.0,4.0,9005000.0
100085,1124.0,2.0,3.0,3.0,44.0,17.5,2376.0,1.0,0.0,5.0,8498248.0
102414,1054.0,4.0,3.0,5.1,22.0,16.1,,0.0,0.0,4.0,14049565.0
100631,550.0,2.0,2.0,6.0,10.0,,1267.0,1.0,0.0,3.0,9233459.0
100673,1427.0,2.0,1.0,4.7,33.0,19.5,3306.0,0.0,0.0,14.0,14924400.0
101250,639.0,1.0,1.0,5.1,24.0,15.3,1141.0,0.0,0.0,24.0,7651857.0
100483,606.0,3.0,3.0,8.1,16.0,3.9,,0.0,1.0,0.0,11910610.0
101585,1929.0,4.0,2.0,4.9,25.0,22.9,3537.0,1.0,0.0,2.0,23908960.0
103952,1108.0,2.0,2.0,7.4,29.0,8.4,2654.0,1.0,0.0,,20706840.0
101463,1514.0,3.0,3.0,6.8,33.0,15.1,2741.0,1.0,0.0,12.0,21837540.0
102982,2477.0,5.0,4.0,6.5,28.0,10.8,4024.0,1.0,0.0,7.0,44419421.0
102758,1157.0,4.0,3.0,8.6,13.0,9.1,2018.0,0.0,0.0,7.0,25226510.0
100050,504.0,1.0,1.0,4.8,14.0,26.2,1333.0,1.0,0.0,0.0,5550208.0
103368,1766.0,3.0,2.0,5.2,44.0,21.6,4229.0,0.0,0.0,4.0,19951057.0
102315,2083.0,5.0,3.0,5.6,13.0,13.6,3756.0,1.0,0.0,1.0,29186959.0
100859,1291.0,,4.0,3.7,14.0,19.0,3153.0,0.0,0.0,5.0,13381660.0
101073,1700.0,3.0,1.0,6.1,16.0,19.0,2724.0,0.0,0.0,1.0,23957948.0
100720,1613.0,,5.0,5.2,14.0,24.4,1920.0,1.0,0.0,14.0,22447731.0
101661,2506.0,7.0,5.0,3.8,21.0,7.8,,1.0,0.0,21.0,30063001.0
101657,1759.0,2.0,2.0,4.4,30.0,17.7,3596.0,0.0,0.0,14.0,21355129.0
102685,1868.0,4.0,4.0,,50.0,25.7,3823.0,1.0,1.0,4.0,25666032.0
103274,2119.0,6.0,6.0,1.9,6.0,22.2,3188.0,1.0,,0.0,20667113.0
100071,1885.0,4.0,3.0,6.0,47.0,16.5,3470.0,1.0,0.0,1.0,25683316.0
102837,,5.0,3.0,6.0,24.0,20.9,6173.0,0.0,0.0,8.0,43925322.0
103708,2529.0,5.0,5.0,8.5,12.0,16.1,5134.0,0.0,,6.0,49682138.0
104136,1398.0,3.0,1.0,9.0,27.0,8.6,2821.0,0.0,0.0,13.0,24485453.0
101386,1845.0,4.0,3.0,6.0,9.0,11.2,5742.0,1.0,0.0,4.0,29896943.0
102911,1302.0,2.0,2.0,2.2,,25.7,4059.0,1.0,0.0,11.0,9225975.0
101400,1223.0,3.0,2.0,1.8,24.0,23.3,2180.0,1.0,0.0,5.0,8405064.0
101196,1936.0,5.0,3.0,4.2,52.0,27.0,1306.0,0.0,0.0,13.0,19293328.0
101409,1440.0,4.0,2.0,5.8,20.0,12.3,3211.0,1.0,0.0,19.0,21840464.0
102906,2138.0,4.0,3.0,,36.0,1.0,3960.0,1.0,0.0,4.0,35369391.0
101799,2349.0,6.0,5.0,5.2,20.0,29.4,,1.0,0.0,20.0,34219924.0
101476,2071.0,5.0,4.0,2.7,25.0,30.3,6176.0,1.0,0.0,0.0,17653384.0
102438,2187.0,4.0,3.0,8.0,20.0,10.7,4609.0,1.0,0.0,3.0,39275527.0
104052,1768.0,3.0,3.0,3.8,31.0,,2611.0,0.0,0.0,5.0,16932851.0
102698,797.0,1.0,1.0,9.4,36.0,1.0,1649.0,1.0,1.0,6.0,17766229.0
102407,805.0,1.0,1.0,7.8,34.0,6.4,1777.0,1.0,0.0,26.0,14716437.0
102861,1305.0,4.0,3.0,5.9,9.0,17.6,2362.0,0.0,0.0,9.0,22404456.0
101287,456.0,1.0,1.0,4.9,19.0,24.2,1215.0,1.0,0.0,4.0,5023806.0
100350,1511.0,3.0,2.0,,17.0,,1568.0,1.0,0.0,5.0,17082893.0
103287,1435.0,4.0,4.0,7.0,,17.8,2427.0,1.0,0.0,13.0,21492649.0
102368,,1.0,2.0,5.4,38.0,7.5,1088.0,1.0,0.0,6.0,6450854.0
101682,1634.0,5.0,3.0,2.7,14.0,25.7,4005.0,,0.0,10.0,13757055.0
101444,807.0,3.0,2.0,3.4,,17.8,,0.0,0.0,14.0,5821472.0
102463,1963.0,5.0,4.0,9.2,29.0,1.3,1831.0,1.0,0.0,29.0,48453183.0
101672,1412.0,3.0,2.0,8.5,40.0,17.4,3277.0,0.0,0.0,0.0,27180959.0
101180,933.0,2.0,2.0,5.0,3.0,13.7,2340.0,1.0,0.0,0.0,14579699.0
104155,2294.0,7.0,4.0,7.1,11.0,20.9,6027.0,1.0,1.0,,41880299.0
103642,1531.0,3.0,2.0,3.1,10.0,27.1,3284.0,0.0,0.0,0.0,12167986.0
102750,1517.0,4.0,4.0,5.5,9.0,15.8,3550.0,0.0,0.0,3.0,22134957.0
101917,1138.0,,3.0,1.8,16.0,36.1,3073.0,0.0,0.0,3.0,8290957.0
101358,1905.0,5.0,3.0,4.2,77.0,21.7,3699.0,1.0,0.0,4.0,20412203.0
101826,1937.0,4.0,4.0,7.3,33.0,12.1,3657.0,0.0,0.0,5.0,36764590.0
100787,2192.0,5.0,2.0,4.7,7.0,25.3,6027.0,1.0,0.0,0.0,26242299.0
100470,,3.0,1.0,7.3,9.0,8.0,3216.0,0.0,0.0,9.0,22693970.0
100141,1798.0,5.0,3.0,3.8,47.0,26.4,5625.0,1.0,0.0,26.0,15516550.0
100789,1604.0,4.0,3.0,8.1,17.0,,4599.0,0.0,0.0,3.0,32208709.0
100324,3010.0,7.0,5.0,5.9,9.0,,8329.0,1.0,1.0,9.0,52392832.0
103938,784.0,2.0,2.0,7.1,14.0,17.6,2664.0,1.0,0.0,7.0,13254002.0
100715,1626.0,3.0,2.0,8.0,12.0,12.5,3431.0,1.0,,,31053452.0
103727,1973.0,4.0,3.0,6.2,8.0,11.5,4425.0,0.0,0.0,1.0,28979067.0
104189,1379.0,3.0,1.0,6.1,18.0,,3106.0,1.0,0.0,2.0,18338846.0
103609,,3.0,2.0,2.0,19.0,22.9,800.0,1.0,0.0,6.0,
103900,1897.0,4.0,3.0,9.1,,4.9,4031.0,1.0,0.0,4.0,41377267.0
102283,2426.0,5.0,3.0,5.0,8.0,25.9,4807.0,1.0,0.0,8.0,28492839.0
100407,956.0,2.0,1.0,9.5,31.0,12.8,3370.0,,0.0,17.0,22085816.0
102556,1998.0,3.0,2.0,6.1,36.0,21.1,5039.0,0.0,,,
101005,2104.0,7.0,5.0,2.4,32.0,24.7,,0.0,0.0,14.0,16265828.0
100891,2183.0,3.0,2.0,9.0,13.0,22.9,5799.0,1.0,0.0,7.0,40616636.0
102615,2039.0,3.0,3.0,7.2,7.0,4.8,3229.0,0.0,0.0,,33045890.0
102989,915.0,2.0,2.0,8.1,12.0,11.0,2281.0,1.0,0.0,1.0,15831690.0
103476,815.0,1.0,1.0,1.4,42.0,20.9,1973.0,0.0,0.0,1.0,3023170.0
104090,1398.0,2.0,2.0,6.6,24.0,15.3,1582.0,1.0,1.0,2.0,22487854.0
100304,2047.0,5.0,4.0,5.7,10.0,23.6,6690.0,1.0,0.0,3.0,29097669.0
103769,2082.0,4.0,,6.7,12.0,23.3,6293.0,0.0,0.0,0.0,34098319.0
103218,1309.0,2.0,2.0,7.8,5.0,14.9,2672.0,,0.0,0.0,21697992.0
100665,1187.0,3.0,3.0,6.0,11.0,12.4,2396.0,0.0,0.0,10.0,19128858.0
101178,1586.0,2.0,2.0,3.5,25.0,29.0,3684.0,1.0,0.0,7.0,15908969.0
101948,1631.0,3.0,,6.2,20.0,14.1,2058.0,1.0,,5.0,26688140.0
103479,2400.0,5.0,4.0,7.1,40.0,10.5,4436.0,0.0,0.0,11.0,46444442.0
102133,2087.0,4.0,3.0,1.5,38.0,31.9,5801.0,1.0,0.0,8.0,13031806.0
103396,749.0,1.0,1.0,4.5,34.0,20.6,2304.0,0.0,0.0,,7353636.0
100962,2514.0,4.0,4.0,3.0,52.0,24.1,3737.0,1.0,0.0,12.0,22364583.0
102010,2259.0,4.0,3.0,1.0,19.0,32.8,5888.0,1.0,0.0,5.0,11568683.0
102150,582.0,1.0,2.0,,19.0,11.7,1480.0,0.0,0.0,2.0,12681229.0
103452,834.0,2.0,2.0,6.8,31.0,17.4,1403.0,0.0,0.0,3.0,13466687.0
102949,1529.0,4.0,4.0,8.1,11.0,3.3,3338.0,1.0,0.0,8.0,30830029.0
100305,1636.0,3.0,4.0,8.3,,5.6,2833.0,0.0,0.0,13.0,29337677.0
103880,1522.0,4.0,2.0,7.3,,9.4,4386.0,1.0,0.0,5.0,30640424.0
101497,2990.0,6.0,4.0,6.2,21.0,25.3,6889.0,1.0,0.0,7.0,42898118.0
100917,2045.0,6.0,,4.8,28.0,16.6,3068.0,1.0,0.0,2.0,25355309.0
103213,2734.0,6.0,5.0,9.8,15.0,1.6,4191.0,1.0,0.0,0.0,68721667.0
102829,2268.0,4.0,3.0,1.0,22.0,36.1,4875.0,1.0,0.0,1.0,10684590.0
101625,2868.0,6.0,,3.3,30.0,26.5,7963.0,1.0,0.0,17.0,28526112.0
104179,2829.0,7.0,4.0,8.8,23.0,9.6,1995.0,1.0,0.0,6.0,54269512.0
100822,2566.0,5.0,3.0,8.8,23.0,10.1,6404.0,0.0,0.0,4.0,
102578,,5.0,3.0,5.0,,15.0,5676.0,1.0,0.0,,
101355,1275.0,3.0,2.0,7.0,30.0,15.9,2474.0,0.0,0.0,3.0,18147526.0
104032,729.0,,2.0,8.2,39.0,13.3,1883.0,,1.0,14.0,13633056.0
103795,,3.0,3.0,,33.0,10.0,2334.0,0.0,0.0,0.0,20518024.0
101001,2560.0,5.0,4.0,1.5,34.0,34.3,4769.0,1.0,0.0,14.0,12429624.0
100019,1060.0,3.0,2.0,6.3,20.0,10.6,2865.0,1.0,0.0,4.0,17185679.0
101638,1925.0,5.0,3.0,,23.0,25.6,3883.0,1.0,0.0,7.0,18645056.0
101668,1322.0,2.0,2.0,8.2,28.0,1.0,3646.0,1.0,0.0,20.0,28849736.0
100494,1090.0,3.0,2.0,3.6,12.0,15.8,2125.0,0.0,,12.0,10887813.0
103127,450.0,2.0,2.0,2.7,29.0,31.8,876.0,0.0,0.0,15.0,1343656.0
102834,1472.0,2.0,2.0,4.5,32.0,18.8,,1.0,0.0,13.0,16351664.0
100688,1406.0,4.0,4.0,5.9,48.0,22.3,2996.0,1.0,0.0,4.0,20672576.0
102836,1455.0,,3.0,8.1,12.0,10.5,2659.0,1.0,0.0,9.0,30470206.0
101609,1860.0,,4.0,8.0,53.0,17.2,2898.0,1.0,0.0,6.0,35629109.0
103094,1923.0,3.0,3.0,4.1,14.0,29.8,5488.0,1.0,0.0,14.0,20640891.0
102586,1243.0,2.0,2.0,3.8,,25.5,4498.0,0.0,0.0,5.0,13868374.0
101010,1302.0,3.0,3.0,3.9,22.0,11.3,958.0,1.0,0.0,22.0,17098735.0
103939,1423.0,2.0,2.0,1.8,27.0,32.3,3687.0,1.0,0.0,2.0,9223845.0
101328,1556.0,3.0,1.0,4.4,25.0,22.8,2147.0,0.0,0.0,1.0,16481999.0
101678,2639.0,6.0,3.0,4.0,23.0,23.2,4755.0,1.0,0.0,5.0,29332159.0
102000,1166.0,2.0,1.0,3.8,22.0,36.8,2348.0,0.0,0.0,13.0,7795006.0
101311,1634.0,4.0,2.0,9.5,13.0,9.0,4757.0,1.0,1.0,2.0,37530247.0
101988,1986.0,5.0,3.0,6.7,46.0,12.2,5519.0,1.0,0.0,1.0,35509950.0
102781,2218.0,4.0,1.0,5.3,19.0,15.7,5368.0,1.0,0.0,17.0,35156038.0
100345,1344.0,3.0,4.0,7.9,31.0,10.6,2050.0,0.0,0.0,10.0,26427352.0
104012,736.0,2.0,1.0,6.6,16.0,9.9,2215.0,0.0,0.0,3.0,12317539.0
100987,2627.0,6.0,4.0,6.9,23.0,,4881.0,1.0,0.0,,44077225.0
103721,2297.0,6.0,5.0,2.1,34.0,32.3,3914.0,1.0,0.0,5.0,
103412,1388.0,1.0,1.0,7.7,16.0,8.8,1637.0,0.0,0.0,13.0,23919726.0
103030,1672.0,,3.0,5.6,10.0,20.0,2017.0,1.0,0.0,7.0,
103253,2065.0,4.0,3.0,5.0,42.0,30.5,3109.0,1.0,0.0,5.0,21385470.0
101143,1552.0,2.0,2.0,7.0,46.0,10.4,1000.0,1.0,1.0,12.0,25120971.0
101199,1796.0,2.0,2.0,6.0,,13.6,3086.0,1.0,0.0,3.0,25895269.0
100086,1324.0,3.0,3.0,4.9,22.0,16.6,2078.0,1.0,0.0,6.0,17694470.0
101519,984.0,3.0,2.0,6.2,29.0,20.7,2064.0,0.0,0.0,2.0,15621751.0
103174,2154.0,3.0,2.0,7.1,53.0,16.2,3909.0,0.0,0.0,1.0,30952453.0
101382,1333.0,4.0,4.0,5.3,39.0,20.3,3688.0,0.0,0.0,19.0,15663245.0
104142,2715.0,6.0,4.0,,15.0,,3968.0,1.0,0.0,8.0,48818497.0
101015,2778.0,,3.0,8.0,41.0,14.3,4305.0,1.0,0.0,3.0,51350900.0
100129,1715.0,5.0,,3.4,12.0,27.4,3466.0,0.0,0.0,12.0,15116225.0
101365,2428.0,5.0,4.0,7.9,34.0,6.7,4023.0,1.0,0.0,30.0,50951483.0
102760,,5.0,5.0,2.2,44.0,32.8,3780.0,0.0,0.0,3.0,14073269.0
102367,1302.0,4.0,1.0,7.2,20.0,3.9,2411.0,1.0,1.0,6.0,23901032.0
100892,1980.0,4.0,3.0,5.9,29.0,14.5,4627.0,1.0,0.0,9.0,28241428.0
103251,,4.0,4.0,7.3,34.0,11.1,4437.0,1.0,0.0,0.0,
101360,1769.0,5.0,3.0,7.9,43.0,11.8,4165.0,1.0,0.0,3.0,33842575.0
100308,1265.0,3.0,,,18.0,21.3,2516.0,0.0,1.0,5.0,19980393.0
101662,1573.0,4.0,3.0,3.8,18.0,22.2,4123.0,0.0,0.0,12.0,
103997,450.0,2.0,3.0,6.5,23.0,14.1,957.0,0.0,0.0,2.0,5129804.0
101318,1452.0,4.0,2.0,7.1,8.0,9.6,4517.0,,0.0,8.0,27175654.0
103394,1601.0,3.0,,7.2,15.0,20.9,2719.0,1.0,,6.0,33478425.0
103602,1183.0,2.0,1.0,8.5,60.0,6.2,1626.0,1.0,1.0,,22081109.0
101209,738.0,1.0,1.0,4.3,16.0,26.0,2274.0,0.0,0.0,16.0,7229039.0
103730,450.0,1.0,1.0,,14.0,10.5,800.0,0.0,0.0,11.0,6807134.0
103872,1753.0,4.0,3.0,7.3,13.0,6.3,2307.0,0.0,0.0,7.0,31946762.0
102319,1287.0,1.0,2.0,2.4,35.0,26.9,2267.0,0.0,0.0,35.0,7832796.0
101240,2708.0,6.0,4.0,5.2,47.0,17.4,2237.0,1.0,0.0,15.0,34418997.0
102290,2575.0,7.0,4.0,5.1,53.0,22.5,3804.0,1.0,0.0,12.0,30059169.0
100276,,5.0,4.0,8.5,11.0,3.7,,1.0,,1.0,41626015.0
100490,2223.0,5.0,3.0,8.2,30.0,,5714.0,0.0,0.0,0.0,42867399.0
103651,1915.0,6.0,5.0,5.2,13.0,19.1,2343.0,,0.0,13.0,27271439.0
101230,3087.0,5.0,5.0,6.8,20.0,11.6,7610.0,,0.0,2.0,52442846.0
103832,1307.0,4.0,3.0,4.4,,23.3,3105.0,0.0,0.0,10.0,14867354.0
103072,2757.0,6.0,4.0,8.3,8.0,18.6,3316.0,1.0,0.0,1.0,57507117.0
103246,2152.0,6.0,5.0,2.4,29.0,22.1,2917.0,1.0,0.0,11.0,19058078.0
103201,1770.0,3.0,1.0,2.3,28.0,37.1,4001.0,0.0,0.0,3.0,10525303.0
101059,2003.0,3.0,3.0,4.1,12.0,20.5,5092.0,1.0,0.0,8.0,25465442.0
102167,1123.0,2.0,3.0,5.8,5.0,18.6,3098.0,1.0,0.0,0.0,17262890.0
100282,2080.0,5.0,4.0,8.0,20.0,13.2,3520.0,0.0,1.0,8.0,40464458.0
103043,1269.0,2.0,1.0,6.7,13.0,21.0,2208.0,0.0,0.0,2.0,20574127.0
101317,958.0,,3.0,1.4,19.0,32.6,1676.0,1.0,0.0,2.0,5152982.0
100969,1624.0,3.0,3.0,3.0,56.0,25.4,,1.0,0.0,3.0,13712654.0
103025,450.0,1.0,1.0,1.7,8.0,31.6,1355.0,0.0,0.0,6.0,2387914.0
102667,2201.0,6.0,4.0,8.9,11.0,10.6,3093.0,1.0,0.0,4.0,52944628.0
102681,2091.0,5.0,4.0,7.6,39.0,8.4,3773.0,1.0,1.0,1.0,38477200.0
100620,1796.0,,3.0,5.0,18.0,,2332.0,1.0,0.0,0.0,24543797.0
102454,1185.0,3.0,2.0,7.3,11.0,18.5,1414.0,1.0,0.0,11.0,20741184.0
101743,1696.0,4.0,3.0,7.6,17.0,15.0,3467.0,0.0,1.0,4.0,29247498.0
103793,1817.0,5.0,4.0,6.5,27.0,9.6,4351.0,1.0,0.0,4.0,27964693.0
103065,666.0,1.0,4.0,4.2,13.0,30.0,800.0,1.0,0.0,4.0,7920984.0
101848,1087.0,4.0,3.0,6.0,24.0,15.1,3427.0,1.0,0.0,0.0,17460427.0
101580,1123.0,3.0,1.0,3.1,10.0,17.9,1995.0,0.0,0.0,1.0,10122607.0
101656,1458.0,2.0,2.0,6.6,21.0,10.5,,0.0,0.0,7.0,24434599.0
102213,2224.0,3.0,3.0,6.9,60.0,15.9,4273.0,0.0,0.0,7.0,33238716.0
102021,1689.0,5.0,4.0,9.0,9.0,8.6,3580.0,1.0,0.0,9.0,34996716.0
101957,450.0,,2.0,4.1,24.0,18.5,800.0,1.0,0.0,9.0,3857850.0
101308,1644.0,2.0,2.0,5.8,56.0,10.4,1331.0,1.0,0.0,1.0,21597353.0
102004,1450.0,5.0,4.0,2.3,16.0,29.6,3427.0,1.0,0.0,7.0,11471960.0
100576,450.0,2.0,1.0,6.7,22.0,11.7,800.0,1.0,0.0,19.0,7072309.0
101707,,4.0,3.0,3.8,43.0,25.2,4807.0,,0.0,1.0,18621306.0
102844,891.0,1.0,1.0,5.4,4.0,3.7,1814.0,0.0,0.0,0.0,13802346.0
102816,2179.0,5.0,4.0,3.6,21.0,31.4,6247.0,0.0,0.0,13.0,22549180.0
103419,810.0,1.0,1.0,4.1,6.0,29.4,1571.0,0.0,0.0,0.0,7537627.0
100862,665.0,2.0,3.0,4.7,18.0,19.1,1033.0,1.0,0.0,,8235427.0
101802,1611.0,3.0,3.0,,23.0,17.7,1912.0,1.0,0.0,1.0,12239180.0
101629,1694.0,4.0,2.0,2.1,31.0,31.1,3832.0,1.0,0.0,12.0,12049224.0
101994,2110.0,5.0,3.0,8.2,21.0,6.5,3480.0,,0.0,6.0,36295909.0
100270,1735.0,4.0,4.0,4.6,9.0,13.5,4996.0,1.0,1.0,1.0,25600650.0
100630,2361.0,,3.0,3.8,13.0,32.3,5476.0,0.0,0.0,13.0,23629745.0
